time,tsi,dni,ghi,temp,atm,rh,power,cap
2020-07-03 09:00:00,399.0,610.0,99.0,30.1,905.0,4.5,10.912199,50.0
2020-07-03 09:15:00,471.0,670.0,100.0,30.7,905.0,4.0,15.738133,50.0
2020-07-03 09:30:00,537.0,690.0,106.0,30.9,905.1,4.3,18.259466,50.0
2020-07-03 09:45:00,603.0,726.0,106.0,31.4,905.0,4.0,20.499933,50.0
2020-07-03 10:00:00,652.0,737.0,112.0,31.4,905.1,3.7,22.773731,50.0
2020-07-03 10:15:00,707.0,782.0,108.0,31.9,905.0,3.4,24.926065,50.0
2020-07-03 10:30:00,730.0,793.0,106.0,32.7,905.0,2.7,26.941198,50.0
2020-07-03 10:45:00,760.0,808.0,107.0,32.7,904.8,2.3,28.6764,50.0
2020-07-03 11:00:00,790.0,817.0,106.0,33.7,904.9,1.4,29.903599,50.0
2020-07-03 11:15:00,836.0,831.0,106.0,33.8,904.8,1.2,31.435598,50.0
2020-07-03 11:30:00,878.0,835.0,109.0,34.6,904.8,0.8,32.8742,50.0
2020-07-03 11:45:00,913.0,841.0,109.0,34.3,904.5,0.1,33.5952,50.0
2020-07-03 12:00:00,939.0,845.0,106.0,34.6,904.5,0.10750000000000001,34.765663,50.0
2020-07-03 12:15:00,976.0,857.0,109.0,34.8,904.3,0.115,35.75033,50.0
2020-07-03 12:30:00,1007.0,752.0,108.0,34.9,904.4,0.12250000000000001,36.719196,50.0
2020-07-03 12:45:00,1040.0,618.0,106.0,34.9,904.3,0.13,36.853733,50.0
2020-07-03 13:00:00,1064.0,615.0,107.0,35.1,904.3,0.1375,37.29233,50.0
2020-07-03 13:15:00,1095.0,521.0,109.0,35.6,904.1,0.14500000000000002,38.074066,50.0
2020-07-03 13:30:00,1117.0,740.0,107.0,34.8,904.2,0.15250000000000002,38.4506,50.0
2020-07-03 13:45:00,1096.0,439.0,108.0,35.6,904.1,0.16000000000000003,38.363667,50.0
2020-07-03 14:00:00,1090.0,429.0,114.0,35.8,903.4,0.16750000000000004,38.31753,50.0
2020-07-03 14:15:00,1074.0,434.0,112.0,35.4,903.8,0.17500000000000002,38.338665,50.0
2020-07-03 14:30:00,1081.0,398.0,133.0,36.8,903.8,0.18250000000000002,25.444399,50.0
2020-07-03 14:45:00,1035.0,383.0,106.0,36.4,903.4,0.19000000000000003,31.140266,50.0
2020-07-03 15:00:00,1013.0,368.0,110.0,36.0,903.2,0.1975,37.151466,50.0
2020-07-03 15:15:00,225.0,30.0,108.0,35.9,903.1,0.20500000000000002,31.9158,50.0
2020-07-03 15:30:00,935.0,293.0,107.0,36.5,902.8,0.21250000000000002,14.468133,50.0
2020-07-03 15:45:00,898.0,263.0,110.0,36.4,902.4,0.22000000000000003,33.09513,50.0
2020-07-03 16:00:00,852.0,208.0,122.0,36.5,902.7,0.22750000000000004,33.132732,50.0
2020-07-03 16:15:00,782.0,161.0,105.0,36.8,902.4,0.23500000000000004,31.338,50.0
2020-07-03 16:30:00,743.0,111.0,103.0,37.1,902.5,0.24250000000000002,29.794065,50.0
2020-07-03 16:45:00,708.0,78.0,107.0,36.5,902.4,0.25,28.194134,50.0
2020-07-03 17:00:00,673.0,67.0,112.0,36.5,902.2,0.25750000000000006,22.561333,50.0
2020-07-03 17:15:00,178.0,18.0,98.0,36.3,902.2,0.265,13.496733,50.0
2020-07-03 17:30:00,606.0,36.0,117.0,36.5,902.1,0.2725000000000001,14.700866,50.0
2020-07-03 17:45:00,518.0,33.0,104.0,37.2,901.7,0.28,20.467133,50.0
2020-07-03 18:00:00,438.0,26.0,90.0,36.2,902.0,0.28750000000000003,17.541199,50.0
2020-07-03 18:15:00,355.0,20.0,83.0,36.5,901.9,0.29500000000000004,13.664666,50.0
2020-07-03 18:30:00,290.0,19.0,79.0,36.2,901.6,0.30250000000000005,11.634866,50.0
2020-07-03 18:45:00,237.0,16.0,74.0,36.2,901.7,0.31000000000000005,9.675933,50.0
2020-07-03 19:00:00,185.0,5.0,68.0,36.1,901.8,0.31750000000000006,7.2162,50.0
2020-07-03 19:15:00,128.0,1.0,61.0,36.3,901.7,0.32500000000000007,5.194667,50.0
2020-07-03 19:30:00,104.0,0.0,54.0,35.9,901.8,0.3325,3.396333,50.0
2020-07-03 19:45:00,87.0,1.0,48.0,35.9,902.1,0.3400000000000001,2.2304,50.0
2020-07-03 20:00:00,69.0,1.0,41.0,35.7,901.7,0.34750000000000003,1.6352,50.0
2020-07-03 20:15:00,49.0,1.0,33.0,35.4,902.1,0.3550000000000001,1.2394,50.0
2020-07-03 20:30:00,30.0,1.0,23.0,35.1,902.1,0.36250000000000004,0.843533,50.0
2020-07-03 20:45:00,14.0,1.0,13.0,34.8,902.3,0.3700000000000001,0.436133,50.0
2020-07-03 21:00:00,3.0,1.0,4.0,34.3,902.5,0.37750000000000006,0.056667,50.0
2020-07-03 21:15:00,0.0,0.0,0.0,33.8,902.7,0.385,0.0,50.0
2020-07-03 21:30:00,0.0,1.0,0.0,33.1,902.9,0.39250000000000007,0.0,50.0
2020-07-03 21:45:00,0.0,1.0,0.0,32.8,903.0,0.4,0.0,50.0
2020-07-03 22:00:00,0.0,0.0,0.0,32.5,903.2,0.2,0.0,50.0
2020-07-03 22:15:00,0.0,0.0,0.0,32.4,903.4,0.4,0.0,50.0
2020-07-03 22:30:00,0.0,0.0,0.0,32.4,903.7,0.0,0.0,50.0
2020-07-03 22:45:00,0.0,1.0,0.0,32.4,904.0,0.2,0.0,50.0
2020-07-03 23:00:00,0.0,0.0,0.0,32.5,903.9,0.4,0.0,50.0
2020-07-03 23:15:00,0.0,1.0,0.0,32.3,903.8,0.1,0.0,50.0
2020-07-03 23:30:00,0.0,1.0,0.0,30.8,903.7,0.8,0.0,50.0
2020-07-03 23:45:00,0.0,0.0,0.0,30.7,903.7,1.4,0.0,50.0
2020-07-04 00:00:00,0.0,0.0,0.0,30.0,903.8,2.1,0.0,50.0
2020-07-04 00:15:00,0.0,0.0,0.0,29.5,903.8,2.2,0.0,50.0
2020-07-04 00:30:00,0.0,0.0,0.0,29.6,903.7,2.7,0.0,50.0
2020-07-04 00:45:00,0.0,1.0,0.0,29.2,903.8,2.3,0.0,50.0
2020-07-04 01:00:00,0.0,0.0,0.0,28.3,903.9,1.8,0.0,50.0
2020-07-04 01:15:00,0.0,0.0,0.0,28.3,903.8,3.1,0.0,50.0
2020-07-04 01:30:00,0.0,0.0,0.0,27.9,903.8,2.5,0.0,50.0
2020-07-04 01:45:00,0.0,1.0,0.0,28.0,903.7,4.0,0.0,50.0
2020-07-04 02:00:00,0.0,0.0,0.0,27.0,903.7,4.9,0.0,50.0
2020-07-04 02:15:00,0.0,0.0,0.0,26.5,903.8,5.3,0.0,50.0
2020-07-04 02:30:00,0.0,0.0,0.0,26.6,903.8,5.5,0.0,50.0
2020-07-04 02:45:00,0.0,1.0,0.0,26.4,903.8,5.4,0.0,50.0
2020-07-04 03:00:00,0.0,0.0,0.0,26.1,903.8,5.8,0.0,50.0
2020-07-04 03:15:00,0.0,1.0,0.0,25.9,903.7,6.2,0.0,50.0
2020-07-04 03:30:00,0.0,0.0,0.0,27.9,903.8,4.9,0.0,50.0
2020-07-04 03:45:00,0.0,0.0,0.0,28.1,903.7,4.7,0.0,50.0
2020-07-04 04:00:00,0.0,0.0,0.0,27.5,903.7,5.5,0.0,50.0
2020-07-04 04:15:00,0.0,0.0,0.0,28.0,903.5,6.2,0.0,50.0
2020-07-04 04:30:00,0.0,0.0,0.0,28.2,903.4,3.4,0.0,50.0
2020-07-04 04:45:00,0.0,0.0,0.0,28.5,903.4,7.3,0.0,50.0
2020-07-04 05:00:00,0.0,1.0,0.0,28.0,903.1,4.6,0.0,50.0
2020-07-04 05:15:00,0.0,1.0,0.0,27.4,903.3,5.6,0.0,50.0
2020-07-04 05:30:00,0.0,0.0,0.0,28.0,903.3,5.2,0.0,50.0
2020-07-04 05:45:00,0.0,0.0,0.0,27.5,903.3,5.5,0.0,50.0
2020-07-04 06:00:00,2.0,4.0,2.0,27.5,903.5,5.6,0.0,50.0
2020-07-04 06:15:00,11.0,43.0,11.0,27.6,903.4,5.8,0.0,50.0
2020-07-04 06:30:00,24.0,109.0,20.0,27.4,903.4,6.6,0.168267,50.0
2020-07-04 06:45:00,44.0,171.0,29.0,27.7,903.5,5.9,0.557,50.0
2020-07-04 07:00:00,64.0,241.0,36.0,28.7,903.3,4.7,0.878933,50.0
2020-07-04 07:15:00,85.0,314.0,45.0,28.2,903.5,5.5,1.219333,50.0
2020-07-04 07:30:00,102.0,363.0,51.0,29.0,903.6,4.8,1.593267,50.0
2020-07-04 07:45:00,110.0,410.0,58.0,29.6,903.8,4.1,2.299067,50.0
2020-07-04 08:00:00,151.0,461.0,64.0,30.0,903.6,3.7,3.680267,50.0
2020-07-04 08:15:00,209.0,502.0,68.0,30.5,903.9,3.7,5.574733,50.0
2020-07-04 08:30:00,267.0,558.0,72.0,31.1,904.0,2.9,7.894666,50.0
2020-07-04 08:45:00,324.0,608.0,77.0,31.5,904.1,2.8,10.4274,50.0
2020-07-04 09:00:00,393.0,640.0,83.0,31.9,904.1,2.9,12.968266,50.0
2020-07-04 09:15:00,468.0,696.0,88.0,32.2,904.2,2.7,15.543533,50.0
2020-07-04 09:30:00,539.0,726.0,92.0,32.7,904.3,2.3,18.017733,50.0
2020-07-04 09:45:00,603.0,749.0,97.0,32.5,904.4,2.4,20.415667,50.0
2020-07-04 10:00:00,656.0,767.0,101.0,33.3,904.4,1.8,22.658333,50.0
2020-07-04 10:15:00,701.0,786.0,103.0,33.6,904.2,1.6,24.819332,50.0
2020-07-04 10:30:00,732.0,789.0,109.0,33.6,904.2,1.8,26.8758,50.0
2020-07-04 10:45:00,765.0,797.0,116.0,33.7,904.1,1.4,28.765598,50.0
2020-07-04 11:00:00,808.0,797.0,128.0,34.2,904.0,1.3,30.504398,50.0
2020-07-04 11:15:00,857.0,789.0,148.0,33.8,903.9,1.3,32.33013,50.0
2020-07-04 11:30:00,882.0,794.0,137.0,34.1,903.8,1.2,33.239067,50.0
2020-07-04 11:45:00,916.0,806.0,136.0,34.5,903.8,0.9,34.382732,50.0
2020-07-04 12:00:00,949.0,815.0,132.0,34.9,903.6,0.6,35.183064,50.0
2020-07-04 12:15:00,974.0,814.0,131.0,35.2,903.4,0.3,36.116665,50.0
2020-07-04 12:30:00,990.0,636.0,127.0,35.4,903.1,0.29166666666666663,36.974133,50.0
2020-07-04 12:45:00,1023.0,594.0,131.0,35.6,903.0,0.2833333333333333,37.239998,50.0
2020-07-04 13:00:00,1051.0,574.0,130.0,36.6,902.9,0.27499999999999997,37.743,50.0
2020-07-04 13:15:00,536.0,192.0,124.0,36.6,902.7,0.26666666666666666,37.789467,50.0
2020-07-04 13:30:00,1080.0,445.0,130.0,35.9,902.5,0.2583333333333333,37.712868,50.0
2020-07-04 13:45:00,1077.0,411.0,129.0,36.8,902.5,0.25,37.449333,50.0
2020-07-04 14:00:00,1065.0,399.0,132.0,36.2,902.2,0.24166666666666664,37.864666,50.0
2020-07-04 14:15:00,1051.0,398.0,134.0,37.2,901.9,0.23333333333333334,37.105198,50.0
2020-07-04 14:30:00,1038.0,369.0,134.0,37.0,901.6,0.22499999999999998,36.970467,50.0
2020-07-04 14:45:00,1013.0,343.0,133.0,36.8,901.4,0.21666666666666667,32.127598,50.0
2020-07-04 15:00:00,974.0,326.0,132.0,37.2,901.2,0.20833333333333331,34.00693,50.0
2020-07-04 15:15:00,946.0,283.0,131.0,37.5,901.2,0.19999999999999998,35.00873,50.0
2020-07-04 15:30:00,906.0,268.0,131.0,37.7,900.6,0.19166666666666665,34.32173,50.0
2020-07-04 15:45:00,865.0,229.0,128.0,38.1,900.6,0.18333333333333332,33.420067,50.0
2020-07-04 16:00:00,821.0,191.0,133.0,37.3,900.2,0.175,32.15493,50.0
2020-07-04 16:15:00,767.0,151.0,134.0,36.8,900.4,0.16666666666666666,30.091,50.0
2020-07-04 16:30:00,717.0,94.0,127.0,37.5,900.3,0.15833333333333333,28.350733,50.0
2020-07-04 16:45:00,694.0,73.0,128.0,37.9,900.1,0.15,27.608131,50.0
2020-07-04 17:00:00,659.0,64.0,131.0,37.2,899.7,0.14166666666666666,25.6744,50.0
2020-07-04 17:15:00,603.0,42.0,120.0,37.6,899.7,0.13333333333333333,23.523733,50.0
2020-07-04 17:30:00,552.0,36.0,111.0,37.5,899.8,0.125,21.120333,50.0
2020-07-04 17:45:00,488.0,31.0,110.0,37.9,899.4,0.11666666666666667,18.9752,50.0
2020-07-04 18:00:00,284.0,20.0,100.0,37.2,899.3,0.10833333333333334,16.7006,50.0
2020-07-04 18:15:00,349.0,20.0,96.0,37.5,899.0,0.09999999999999998,13.419866,50.0
2020-07-04 18:30:00,285.0,17.0,90.0,37.3,898.9,0.09166666666666665,11.901333,50.0
2020-07-04 18:45:00,228.0,16.0,80.0,37.3,899.0,0.08333333333333331,9.462733,50.0
2020-07-04 19:00:00,183.0,5.0,76.0,37.0,898.7,0.07499999999999998,7.2104,50.0
2020-07-04 19:15:00,133.0,1.0,69.0,37.0,899.0,0.06666666666666665,5.237733,50.0
2020-07-04 19:30:00,109.0,1.0,63.0,36.8,899.0,0.05833333333333332,3.586667,50.0
2020-07-04 19:45:00,90.0,1.0,55.0,36.5,898.9,0.04999999999999999,2.452867,50.0
2020-07-04 20:00:00,70.0,1.0,47.0,36.0,898.9,0.041666666666666685,1.830467,50.0
2020-07-04 20:15:00,47.0,0.0,36.0,35.9,898.8,0.033333333333333326,1.367067,50.0
2020-07-04 20:30:00,27.0,1.0,24.0,35.5,899.1,0.024999999999999967,0.869,50.0
2020-07-04 20:45:00,11.0,1.0,12.0,35.0,899.2,0.016666666666666663,0.3478,50.0
2020-07-04 21:00:00,1.0,1.0,2.0,34.4,899.5,0.008333333333333304,0.017733,50.0
2020-07-04 21:15:00,0.0,0.0,0.0,34.1,899.5,0.0,0.0,50.0
2020-07-04 21:30:00,0.0,1.0,0.0,33.3,899.6,0.7,0.0,50.0
2020-07-04 21:45:00,0.0,0.0,0.0,32.8,899.9,0.7,0.0,50.0
2020-07-04 22:00:00,0.0,0.0,0.0,32.7,900.0,0.9,0.0,50.0
2020-07-04 22:15:00,0.0,1.0,0.0,32.3,900.2,1.2,0.0,50.0
2020-07-04 22:30:00,0.0,1.0,0.0,32.3,900.3,1.1,0.0,50.0
2020-07-04 22:45:00,0.0,1.0,0.0,31.5,900.6,2.5,0.0,50.0
2020-07-04 23:00:00,0.0,0.0,0.0,32.1,900.7,4.7,0.0,50.0
2020-07-04 23:15:00,0.0,1.0,0.0,31.7,900.7,5.4,0.0,50.0
2020-07-04 23:30:00,0.0,2.0,0.0,31.0,900.8,6.1,0.0,50.0
2020-07-04 23:45:00,0.0,0.0,0.0,30.9,900.9,6.1,0.0,50.0
2020-07-05 00:00:00,0.0,0.0,0.0,31.7,900.9,5.6,0.0,50.0
2020-07-05 00:15:00,0.0,0.0,0.0,31.4,901.0,6.1,0.0,50.0
2020-07-05 00:30:00,0.0,1.0,0.0,31.6,900.9,6.0,0.0,50.0
2020-07-05 00:45:00,0.0,1.0,0.0,31.2,900.8,6.0,0.0,50.0
2020-07-05 01:00:00,0.0,0.0,0.0,30.8,900.8,6.5,0.0,50.0
2020-07-05 01:15:00,0.0,0.0,0.0,30.7,900.8,6.1,0.0,50.0
2020-07-05 01:30:00,0.0,1.0,0.0,30.6,900.7,6.3,0.0,50.0
2020-07-05 01:45:00,0.0,1.0,0.0,30.1,900.6,6.5,0.0,50.0
2020-07-05 02:00:00,0.0,1.0,0.0,29.5,900.4,7.7,0.0,50.0
2020-07-05 02:15:00,0.0,1.0,0.0,29.3,900.4,7.8,0.0,50.0
2020-07-05 02:30:00,0.0,1.0,0.0,29.0,900.4,7.7,0.0,50.0
2020-07-05 02:45:00,0.0,2.0,0.0,28.2,900.3,7.8,0.0,50.0
2020-07-05 03:00:00,0.0,0.0,0.0,28.1,900.1,8.7,0.0,50.0
2020-07-05 03:15:00,0.0,2.0,0.0,27.1,900.0,9.1,0.0,50.0
2020-07-05 03:30:00,0.0,0.0,0.0,27.8,899.8,7.7,0.0,50.0
2020-07-05 03:45:00,0.0,1.0,0.0,27.6,899.6,7.5,0.0,50.0
2020-07-05 04:00:00,0.0,0.0,0.0,27.7,899.5,7.0,0.0,50.0
2020-07-05 04:15:00,0.0,1.0,0.0,27.6,899.2,6.7,0.0,50.0
2020-07-05 04:30:00,0.0,0.0,0.0,27.8,899.2,6.5,0.0,50.0
2020-07-05 04:45:00,0.0,0.0,0.0,27.8,899.2,6.6,0.0,50.0
2020-07-05 05:00:00,0.0,0.0,0.0,27.8,899.2,6.2,0.0,50.0
2020-07-05 05:15:00,0.0,1.0,0.0,27.2,899.4,6.7,0.0,50.0
2020-07-05 05:30:00,0.0,1.0,0.0,26.7,899.4,7.5,0.0,50.0
2020-07-05 05:45:00,0.0,1.0,0.0,26.6,899.4,7.6,0.0,50.0
2020-07-05 06:00:00,1.0,0.0,2.0,26.8,899.4,7.4,0.0,50.0
2020-07-05 06:15:00,10.0,9.0,11.0,26.3,899.5,8.1,0.0,50.0
2020-07-05 06:30:00,24.0,36.0,24.0,26.5,899.6,7.9,0.157333,50.0
2020-07-05 06:45:00,43.0,91.0,36.0,26.8,899.4,7.8,0.631533,50.0
2020-07-05 07:00:00,64.0,148.0,47.0,26.7,899.5,7.4,1.058467,50.0
2020-07-05 07:15:00,85.0,213.0,57.0,27.0,899.6,6.8,1.492733,50.0
2020-07-05 07:30:00,105.0,274.0,65.0,28.2,899.5,6.4,1.948533,50.0
2020-07-05 07:45:00,117.0,333.0,72.0,28.6,899.5,3.6,2.696267,50.0
2020-07-05 08:00:00,155.0,384.0,78.0,29.4,899.3,4.9,3.929467,50.0
2020-07-05 08:15:00,213.0,434.0,84.0,30.0,899.3,4.6,5.709133,50.0
2020-07-05 08:30:00,268.0,485.0,90.0,30.3,899.4,3.7,7.9762,50.0
2020-07-05 08:45:00,323.0,532.0,95.0,30.8,899.4,3.8,10.402466,50.0
2020-07-05 09:00:00,391.0,576.0,100.0,31.2,899.3,3.3,12.897333,50.0
2020-07-05 09:15:00,463.0,643.0,102.0,31.7,899.4,2.2,15.415599,50.0
2020-07-05 09:30:00,530.0,671.0,105.0,32.3,899.1,2.1,17.962732,50.0
2020-07-05 09:45:00,597.0,699.0,113.0,32.2,899.3,1.7,20.382399,50.0
2020-07-05 10:00:00,583.0,587.0,137.0,32.7,899.2,1.1,22.883665,50.0
2020-07-05 10:15:00,664.0,655.0,150.0,32.9,898.9,1.4,23.571932,50.0
2020-07-05 10:30:00,705.0,699.0,141.0,33.9,898.8,0.7,23.407333,50.0
2020-07-05 10:45:00,767.0,776.0,136.0,33.9,898.7,0.7,21.946598,50.0
2020-07-05 11:00:00,810.0,770.0,158.0,34.1,898.5,0.6,21.804333,50.0
2020-07-05 11:15:00,804.0,726.0,160.0,34.7,898.7,0.59,21.011599,50.0
2020-07-05 11:30:00,881.0,817.0,130.0,35.4,898.6,0.58,21.109133,50.0
2020-07-05 11:45:00,915.0,826.0,124.0,35.7,898.5,0.57,21.487066,50.0
2020-07-05 12:00:00,949.0,843.0,118.0,36.2,898.3,0.5599999999999999,23.027933,50.0
2020-07-05 12:15:00,979.0,844.0,117.0,36.2,898.2,0.5499999999999999,23.9826,50.0
2020-07-05 12:30:00,1002.0,645.0,123.0,35.8,898.1,0.54,25.8744,50.0
2020-07-05 12:45:00,1059.0,593.0,149.0,36.3,898.0,0.53,28.860666,50.0
2020-07-05 13:00:00,1069.0,600.0,119.0,37.1,897.9,0.52,30.612865,50.0
2020-07-05 13:15:00,1081.0,490.0,120.0,37.0,897.6,0.51,31.896532,50.0
2020-07-05 13:30:00,1086.0,458.0,116.0,37.2,896.7,0.5,31.224665,50.0
2020-07-05 13:45:00,1090.0,420.0,117.0,37.7,897.3,0.49,32.3508,50.0
2020-07-05 14:00:00,1068.0,403.0,119.0,37.2,897.4,0.48,32.12533,50.0
2020-07-05 14:15:00,1060.0,408.0,117.0,37.5,897.0,0.47,30.953999,50.0
2020-07-05 14:30:00,1006.0,345.0,132.0,38.7,896.8,0.45999999999999996,30.660799,50.0
2020-07-05 14:45:00,963.0,314.0,143.0,38.2,896.5,0.44999999999999996,31.238531,50.0
2020-07-05 15:00:00,995.0,326.0,125.0,37.8,896.5,0.43999999999999995,31.404799,50.0
2020-07-05 15:15:00,870.0,235.0,160.0,38.5,896.0,0.42999999999999994,30.769531,50.0
2020-07-05 15:30:00,913.0,258.0,133.0,39.1,896.0,0.42,30.747866,50.0
2020-07-05 15:45:00,874.0,231.0,121.0,38.2,895.5,0.41,32.960464,50.0
2020-07-05 16:00:00,831.0,187.0,125.0,38.8,895.6,0.39999999999999997,29.990398,50.0
2020-07-05 16:15:00,776.0,133.0,162.0,38.5,895.1,0.39,26.626865,50.0
2020-07-05 16:30:00,535.0,50.0,206.0,38.4,895.0,0.38,26.720264,50.0
2020-07-05 16:45:00,526.0,38.0,233.0,38.4,894.9,0.37,18.771067,50.0
2020-07-05 17:00:00,608.0,51.0,170.0,38.4,894.7,0.36,21.749466,50.0
2020-07-05 17:15:00,597.0,37.0,170.0,38.6,894.6,0.35,21.4688,50.0
2020-07-05 17:30:00,437.0,26.0,196.0,38.3,894.3,0.33999999999999997,17.679,50.0
2020-07-05 17:45:00,355.0,21.0,179.0,38.2,894.4,0.32999999999999996,15.670199,50.0
2020-07-05 18:00:00,374.0,21.0,162.0,38.5,894.3,0.31999999999999995,14.248333,50.0
2020-07-05 18:15:00,332.0,17.0,147.0,38.5,894.1,0.31,13.288533,50.0
2020-07-05 18:30:00,248.0,14.0,136.0,38.6,894.0,0.3,10.579066,50.0
2020-07-05 18:45:00,180.0,11.0,123.0,38.0,894.1,0.29,7.631133,50.0
2020-07-05 19:00:00,143.0,4.0,115.0,37.9,894.1,0.27999999999999997,5.7516,50.0
2020-07-05 19:15:00,122.0,2.0,108.0,37.6,894.0,0.26999999999999996,4.722533,50.0
2020-07-05 19:30:00,103.0,1.0,92.0,37.5,894.1,0.25999999999999995,4.2344,50.0
2020-07-05 19:45:00,79.0,1.0,71.0,37.2,894.4,0.24999999999999994,3.303,50.0
2020-07-05 20:00:00,56.0,1.0,52.0,36.7,894.4,0.24,2.504467,50.0
2020-07-05 20:15:00,38.0,1.0,35.0,36.3,894.5,0.22999999999999998,1.5494,50.0
2020-07-05 20:30:00,19.0,1.0,19.0,35.9,894.5,0.21999999999999997,0.851533,50.0
2020-07-05 20:45:00,8.0,1.0,8.0,35.5,894.5,0.20999999999999996,0.215733,50.0
2020-07-05 21:00:00,0.0,1.0,0.0,35.1,895.0,0.19999999999999996,0.0,50.0
2020-07-05 21:15:00,0.0,1.0,0.0,34.5,895.2,0.18999999999999995,0.0,50.0
2020-07-05 21:30:00,0.0,0.0,0.0,34.4,895.8,0.18,0.0,50.0
2020-07-05 21:45:00,0.0,0.0,0.0,34.3,896.2,0.16999999999999998,0.0,50.0
2020-07-05 22:00:00,0.0,1.0,0.0,33.7,896.3,0.15999999999999998,0.0,50.0
2020-07-05 22:15:00,0.0,0.0,0.0,33.6,896.4,0.14999999999999997,0.0,50.0
2020-07-05 22:30:00,0.0,1.0,0.0,33.3,896.5,0.13999999999999996,0.0,50.0
2020-07-05 22:45:00,0.0,0.0,0.0,33.1,896.5,0.12999999999999995,0.0,50.0
2020-07-05 23:00:00,0.0,0.0,0.0,33.2,896.7,0.12,0.0,50.0
2020-07-05 23:15:00,0.0,0.0,0.0,32.8,896.7,0.10999999999999999,0.0,50.0
2020-07-05 23:30:00,0.0,0.0,0.0,32.7,896.6,0.09999999999999998,0.0,50.0
2020-07-05 23:45:00,0.0,0.0,0.0,32.5,896.6,0.08999999999999997,0.0,50.0
2020-07-06 00:00:00,0.0,0.0,0.0,32.0,896.5,0.07999999999999996,0.0,50.0
2020-07-06 00:15:00,0.0,0.0,0.0,32.2,896.4,0.06999999999999995,0.0,50.0
2020-07-06 00:30:00,0.0,0.0,0.0,32.3,896.5,0.05999999999999994,0.0,50.0
2020-07-06 00:45:00,0.0,0.0,0.0,32.0,896.6,0.04999999999999993,0.0,50.0
2020-07-06 01:00:00,0.0,0.0,0.0,31.8,896.6,0.039999999999999925,0.0,50.0
2020-07-06 01:15:00,0.0,0.0,0.0,31.7,896.5,0.029999999999999916,0.0,50.0
2020-07-06 01:30:00,0.0,0.0,0.0,31.5,896.5,0.020000000000000018,0.0,50.0
2020-07-06 01:45:00,0.0,0.0,0.0,31.5,896.5,0.010000000000000009,0.0,50.0
2020-07-06 02:00:00,0.0,0.0,0.0,31.3,896.5,0.0,0.0,50.0
2020-07-06 02:15:00,0.0,0.0,0.0,30.8,896.5,0.0,0.0,50.0
2020-07-06 02:30:00,0.0,0.0,0.0,30.8,896.6,0.0,0.0,50.0
2020-07-06 02:45:00,0.0,0.0,0.0,30.6,896.5,0.0,0.0,50.0
2020-07-06 03:00:00,0.0,0.0,0.0,30.3,896.6,0.8,0.0,50.0
2020-07-06 03:15:00,0.0,1.0,0.0,30.1,896.6,1.0,0.0,50.0
2020-07-06 03:30:00,0.0,0.0,0.0,30.0,896.8,1.8,0.0,50.0
2020-07-06 03:45:00,0.0,0.0,0.0,30.0,896.6,2.3,0.0,50.0
2020-07-06 04:00:00,0.0,0.0,0.0,29.7,896.5,2.9,0.0,50.0
2020-07-06 04:15:00,0.0,1.0,0.0,29.2,896.7,3.7,0.0,50.0
2020-07-06 04:30:00,0.0,0.0,0.0,29.1,896.6,4.9,0.0,50.0
2020-07-06 04:45:00,0.0,0.0,0.0,28.8,896.6,5.7,0.0,50.0
2020-07-06 05:00:00,0.0,1.0,0.0,28.1,896.5,7.5,0.0,50.0
2020-07-06 05:15:00,0.0,0.0,0.0,28.0,896.7,8.1,0.0,50.0
2020-07-06 05:30:00,0.0,0.0,0.0,27.9,897.0,8.7,0.0,50.0
2020-07-06 05:45:00,0.0,0.0,0.0,27.8,896.8,9.1,0.0,50.0
2020-07-06 06:00:00,0.0,0.0,1.0,27.6,897.0,9.5,0.0,50.0
2020-07-06 06:15:00,8.0,2.0,10.0,27.3,897.2,9.5,0.0,50.0
2020-07-06 06:30:00,22.0,21.0,22.0,27.3,897.6,10.0,0.101667,50.0
2020-07-06 06:45:00,44.0,35.0,44.0,27.2,897.9,9.8,0.654467,50.0
2020-07-06 07:00:00,50.0,0.0,53.0,27.5,897.9,9.7,1.4188,50.0
2020-07-06 07:15:00,65.0,0.0,54.0,27.6,898.1,9.9,1.689333,50.0
2020-07-06 07:30:00,121.0,24.0,110.0,27.8,898.5,10.1,2.905933,50.0
2020-07-06 07:45:00,103.0,41.0,93.0,28.2,898.7,9.7,4.304333,50.0
2020-07-06 08:00:00,119.0,0.0,101.0,28.1,898.7,10.5,3.649533,50.0
2020-07-06 08:15:00,155.0,9.0,128.0,28.1,898.7,10.0,4.9566,50.0
2020-07-06 08:30:00,194.0,16.0,162.0,28.5,899.1,10.2,6.790267,50.0
2020-07-06 08:45:00,269.0,209.0,159.0,28.9,899.1,10.1,7.784733,50.0
2020-07-06 09:00:00,394.0,505.0,133.0,29.3,899.3,9.8,11.926,50.0
2020-07-06 09:15:00,486.0,590.0,137.0,29.6,899.3,9.4,15.375399,50.0
2020-07-06 09:30:00,567.0,646.0,143.0,30.2,899.3,9.2,17.7678,50.0
2020-07-06 09:45:00,602.0,625.0,142.0,30.4,899.4,8.2,21.123266,50.0
2020-07-06 10:00:00,686.0,712.0,150.0,30.7,899.5,8.3,22.826132,50.0
2020-07-06 10:15:00,695.0,639.0,168.0,31.0,899.3,7.2,25.368265,50.0
2020-07-06 10:30:00,742.0,656.0,188.0,31.3,899.3,7.2,24.2976,50.0
